EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Period1Fouls2Minutes,Period2Fouls2Minutes,Period2Fouls3Minutes,Period3Fouls3Minutes,Period4Fouls4Minutes,Period4Fouls5Minutes,OnOffRtg,OnDefRtg,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimOffReboundedPct,ShortMidRangeOffReboundedPct,LongMidRangeOffReboundedPct,ThreePtOffReboundedPct,PenaltyOffPossPct,FTOffRebounds,Charge Fouls Drawn,BlockedAtRim,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,Period3Fouls4Minutes,OffFTReboundPct,Blocked3s,BlockedArc3,BlockedCorner3,PeriodOTFouls4Minutes,Period3Fouls5Minutes,Period1Fouls3Minutes,Season,Name_norm,TeamAbbr_norm,Position,Points_PerGame,FG2M_PerGame,FG2A_PerGame,FG3M_PerGame,FG3A_PerGame,FtPoints_PerGame,Assists_PerGame,TwoPtAssists_PerGame,ThreePtAssists_PerGame,Arc3Assists_PerGame,Corner3Assists_PerGame,AtRimAssists_PerGame,ShortMidRangeAssists_PerGame,LongMidRangeAssists_PerGame,OffRebounds_PerGame,DefRebounds_PerGame,Rebounds_PerGame,Steals_PerGame,BadPassSteals_PerGame,LostBallSteals_PerGame,Blocks_PerGame,Blocked2s_PerGame,Blocked3s_PerGame,Turnovers_PerGame,LiveBallTurnovers_PerGame,DeadBallTurnovers_PerGame,BadPassTurnovers_PerGame,LostBallTurnovers_PerGame,Fouls_PerGame,FoulsDrawn_PerGame,FTA_PerGame,AtRimFGM_PerGame,AtRimFGA_PerGame,ShortMidRangeFGM_PerGame,ShortMidRangeFGA_PerGame,LongMidRangeFGM_PerGame,LongMidRangeFGA_PerGame,Corner3FGM_PerGame,Corner3FGA_PerGame,Arc3FGM_PerGame,Arc3FGA_PerGame,SecondChancePoints_PerGame,SecondChanceFG2M_PerGame,SecondChanceFG2A_PerGame,PenaltyPoints_PerGame,PenaltyFG2M_PerGame,PenaltyFG2A_PerGame,Points_Per40,FG2M_Per40,FG2A_Per40,FG3M_Per40,FG3A_Per40,FtPoints_Per40,Assists_Per40,TwoPtAssists_Per40,ThreePtAssists_Per40,Arc3Assists_Per40,Corner3Assists_Per40,AtRimAssists_Per40,ShortMidRangeAssists_Per40,LongMidRangeAssists_Per40,OffRebounds_Per40,DefRebounds_Per40,Rebounds_Per40,Steals_Per40,BadPassSteals_Per40,LostBallSteals_Per40,Blocks_Per40,Blocked2s_Per40,Blocked3s_Per40,Turnovers_Per40,LiveBallTurnovers_Per40,DeadBallTurnovers_Per40,BadPassTurnovers_Per40,LostBallTurnovers_Per40,Fouls_Per40,FoulsDrawn_Per40,FTA_Per40,AtRimFGM_Per40,AtRimFGA_Per40,ShortMidRangeFGM_Per40,ShortMidRangeFGA_Per40,LongMidRangeFGM_Per40,LongMidRangeFGA_Per40,Corner3FGM_Per40,Corner3FGA_Per40,Arc3FGM_Per40,Arc3FGA_Per40,SecondChancePoints_Per40,SecondChanceFG2M_Per40,SecondChanceFG2A_Per40,PenaltyPoints_Per40,PenaltyFG2M_Per40,PenaltyFG2A_Per40,Points_Per100Poss,FG2M_Per100Poss,FG2A_Per100Poss,FG3M_Per100Poss,FG3A_Per100Poss,FtPoints_Per100Poss,Assists_Per100Poss,TwoPtAssists_Per100Poss,ThreePtAssists_Per100Poss,Arc3Assists_Per100Poss,Corner3Assists_Per100Poss,AtRimAssists_Per100Poss,ShortMidRangeAssists_Per100Poss,LongMidRangeAssists_Per100Poss,OffRebounds_Per100Poss,DefRebounds_Per100Poss,Rebounds_Per100Poss,Steals_Per100Poss,BadPassSteals_Per100Poss,LostBallSteals_Per100Poss,Blocks_Per100Poss,Blocked2s_Per100Poss,Blocked3s_Per100Poss,Turnovers_Per100Poss,LiveBallTurnovers_Per100Poss,DeadBallTurnovers_Per100Poss,BadPassTurnovers_Per100Poss,LostBallTurnovers_Per100Poss,Fouls_Per100Poss,FoulsDrawn_Per100Poss,FTA_Per100Poss,AtRimFGM_Per100Poss,AtRimFGA_Per100Poss,ShortMidRangeFGM_Per100Poss,ShortMidRangeFGA_Per100Poss,LongMidRangeFGM_Per100Poss,LongMidRangeFGA_Per100Poss,Corner3FGM_Per100Poss,Corner3FGA_Per100Poss,Arc3FGM_Per100Poss,Arc3FGA_Per100Poss,SecondChancePoints_Per100Poss,SecondChanceFG2M_Per100Poss,SecondChanceFG2A_Per100Poss,PenaltyPoints_Per100Poss,PenaltyFG2M_Per100Poss,PenaltyFG2A_Per100Poss,Points_Pctl_Pos,Points_PerGame_Pctl_Pos,Points_Per40_Pctl_Pos,Points_Per100Poss_Pctl_Pos,Assists_Pctl_Pos,Assists_PerGame_Pctl_Pos,Assists_Per40_Pctl_Pos,Assists_Per100Poss_Pctl_Pos,Rebounds_Pctl_Pos,Rebounds_PerGame_Pctl_Pos,Rebounds_Per40_Pctl_Pos,Rebounds_Per100Poss_Pctl_Pos,Steals_Pctl_Pos,Steals_PerGame_Pctl_Pos,Steals_Per40_Pctl_Pos,Steals_Per100Poss_Pctl_Pos,Blocks_Pctl_Pos,Blocks_PerGame_Pctl_Pos,Blocks_Per40_Pctl_Pos,Blocks_Per100Poss_Pctl_Pos,TsPct_Pctl_Pos,EfgPct_Pctl_Pos,Fg3Pct_Pctl_Pos,Fg2Pct_Pctl_Pos,Usage_Pctl_Pos,PlusMinus_Pctl_Pos,OnOffRtg_Pctl_Pos,OnDefRtg_Pctl_Pos,Points_Pctl_Overall,Points_PerGame_Pctl_Overall,Points_Per40_Pctl_Overall,Points_Per100Poss_Pctl_Overall,Assists_Pctl_Overall,Assists_PerGame_Pctl_Overall,Assists_Per40_Pctl_Overall,Assists_Per100Poss_Pctl_Overall,Rebounds_Pctl_Overall,Rebounds_PerGame_Pctl_Overall,Rebounds_Per40_Pctl_Overall,Rebounds_Per100Poss_Pctl_Overall,Steals_Pctl_Overall,Steals_PerGame_Pctl_Overall,Steals_Per40_Pctl_Overall,Steals_Per100Poss_Pctl_Overall,Blocks_Pctl_Overall,Blocks_PerGame_Pctl_Overall,Blocks_Per40_Pctl_Overall,Blocks_Per100Poss_Pctl_Overall,TsPct_Pctl_Overall,EfgPct_Pctl_Overall,Fg3Pct_Pctl_Overall,Fg2Pct_Pctl_Overall,Usage_Pctl_Overall,PlusMinus_Pctl_Overall,OnOffRtg_Pctl_Overall,OnDefRtg_Pctl_Overall,HighUsage_Flag,EfficientScorer_Flag,HighVolume3PT_Flag,RimProtector_Flag,Playmaker_Flag,PositivePM_Flag,Starter_Flag,ScoringTier,EfficiencyTier,MinutesTier,ShotProfile,player_name,team_abbreviation,position,TsPct_yoy_delta,TsPct_trend,Usage_yoy_delta,Usage_trend,OnOffRtg_yoy_delta,OnOffRtg_trend,OnDefRtg_yoy_delta,OnDefRtg_trend,Points_Per40_yoy_delta,Points_Per40_trend,Points_Per100Poss_yoy_delta,Points_Per100Poss_trend,TsPct_Pctl_Pos_yoy_delta,TsPct_Pctl_Pos_trend,Usage_Pctl_Pos_yoy_delta,Usage_Pctl_Pos_trend,Rebounds_Pctl_Pos_yoy_delta,Rebounds_Pctl_Pos_trend,Steals_Pctl_Pos_yoy_delta,Steals_Pctl_Pos_trend,Blocks_Pctl_Pos_yoy_delta,Blocks_Pctl_Pos_trend,ShotQualityAvg_yoy_delta,ShotQualityAvg_trend,SecondChancePointsPct_yoy_delta,SecondChancePointsPct_trend,LiveBallTurnoverPct_yoy_delta,LiveBallTurnoverPct_trend,AtRimFrequency_yoy_delta,AtRimFrequency_trend,Corner3Frequency_yoy_delta,Corner3Frequency_trend,Arc3Frequency_yoy_delta,Arc3Frequency_trend,Assisted2sPct_yoy_delta,Assisted2sPct_trend,Assisted3sPct_yoy_delta,Assisted3sPct_trend,Avg2ptShotDistance_yoy_delta,Avg2ptShotDistance_trend,Avg3ptShotDistance_yoy_delta,Avg3ptShotDistance_trend,team_name,salary,cap_hit,salary_tier,status_full,next_status,expected_salary,recommended_salary_low,recommended_salary_high,market_discount_pct,value_score,value_label,undervalued_flag,hidden_talent_flag,overvalued_flag,snapshot_season,snapshot_is_preferred,trend_label_core,trend_label_hidden_value,tier_status_2026,deep_dive_priority,featured_rank,source_coverage_note,original_2025_salary,original_2025_discount_label,salary_change_2025_2026,salary_change_indicator,avg_comp_salary_2026,delta_vs_comp_salary_2026,comp_salary_relation_2026,scalability_score_10pt,scalability_confidence_pct,scalability_rating_label,scalability_indicator_slots_scored,scalability_indicator_slots_total,scalability_evidence_season,scalability_evidence_season_type,scalability_onoff_sample_flag,scalability_coverage_note,scalability_ts_percentile,scalability_usage_pct,scalability_rim_plus_three_share,scalability_midrange_share,scalability_team_rim_accuracy_diff,scalability_team_ts_diff,scalability_team_3pt_pct_diff,scalability_team_tov_pct_diff,scalability_pace_diff,scalability_live_ball_turnover_diff,scalability_assisted_2pt_pct,scalability_assisted_3pt_pct,scalability_at_rim_assisted_diff,scalability_arc3_assisted_diff,scalability_corner3_assisted_diff,scalability_team_efg_diff,scalability_team_ast_pct_diff,scalability_seconds_per_poss_off_diff,scalability_at_rim_frequency_diff,scalability_arc3_frequency_diff,scalability_corner3_frequency_diff,scalability_steals_percentile,scalability_blocks_percentile,scalability_rebounds_percentile,scalability_efficiency_usage_score,scalability_efficiency_usage_status,scalability_efficiency_usage_note,scalability_shot_quality_score,scalability_shot_quality_status,scalability_shot_quality_note,scalability_shot_selection_score,scalability_shot_selection_status,scalability_shot_selection_note,scalability_turnover_pressure_score,scalability_turnover_pressure_status,scalability_turnover_pressure_note,scalability_role_concentration_score,scalability_role_concentration_status,scalability_role_concentration_note,scalability_defensive_versatility_score,scalability_defensive_versatility_status,scalability_defensive_versatility_note,scalability_consistency_status,scalability_consistency_note,scalability_team_context_score,scalability_team_context_status,scalability_team_context_note,scalability_physicality_score,scalability_physicality_status,scalability_physicality_note,scalability_historical_comparables_status,scalability_historical_comparables_note
1631083,1611661324,Emily Engstler,Emily Engstler,1631083,MIN,5592.0,12,93.0,-33.0,180.0,186,45.0,61.0,23.0,366,5.0,9.0,2.0,3.0,1.0,2.0,,4.0,1.0,1.0,,,,,,,2.0,7.0,,,2.0,3.0,6.0,14.0,2.0,7.0,3.0,21.0,214.0,2.0,3.0,,,,4.0,1.0,2.0,2.0,3.0,3.0,11.0,6.0,6.0,6.0,,4.0,,7.0,2.0,1.0,,4.0,3.0,7.0,1.0,2.0,3.0,1.0,,17.0,3.0,7.0,5.0,12.0,1.0,18.0,11.0,29.0,1.0,5.0,4.0,1.0,7.0,3.0,6.0,3.0,,1.0,,,10.0,2.0,2.0,8.0,8.0,,,,,9.0,2.0,,,8.0,,,1.0,3.0,,,1.0,,17.0,11.0,45.0,,3.0,,,,,,,100.56,115.05,0.5,0.75,1.0,0.286,,0.667,0.286,0.429,0.667,0.5,0.429,0.667,0.8,0.42,0.4,0.611,0.333,,0.071,,0.25,,16.43,0.7,0.25,0.324,0.121,0.111,0.091,0.207,0.11,0.2,0.05,0.077,0.097,,0.222,0.412,0.273,0.091,0.167,0.091,,0.43,0.56,0.56,0.6,0.19,,,,0.05,1.0,1.0,,,,,,0.33,0.29,0.29,1.0,1.0,0.67,,,,,,,,0.4,0.5,,,0.6,0.67,0.76,0.29,0.51,0.61,0.56,0.045,0.067,0.19,0.524,4.11,24.26,0.25,,,0.4,0.25,1.0,,,,,,,0.111,1.0,,1.0,,,,2023,emily engstler,MIN,F,1.75,0.5,1.17,0.17,0.58,0.25,0.58,0.33,0.25,0.08,0.17,0.25,0.08,,0.92,1.5,2.42,0.42,0.33,0.08,0.08,,0.08,0.83,0.58,0.25,0.5,0.08,0.67,0.75,0.67,0.42,0.75,,0.33,0.08,0.08,,,0.17,0.58,0.33,0.17,0.25,0.92,0.08,0.17,9.03,2.58,6.02,0.86,3.01,1.29,3.01,1.72,1.29,0.43,0.86,1.29,0.43,,4.73,7.74,12.47,2.15,1.72,0.43,0.43,,0.43,4.3,3.01,1.29,2.58,0.43,3.44,3.87,3.44,2.15,3.87,,1.72,0.43,0.43,,,0.86,3.01,1.72,0.86,1.29,4.73,0.43,0.86,5.74,1.64,3.83,0.55,1.91,0.82,1.91,1.09,0.82,0.27,0.55,0.82,0.27,,3.01,4.92,7.92,1.37,1.09,0.27,0.27,,0.27,2.73,1.91,0.82,1.64,0.27,2.19,2.46,2.19,1.37,2.46,,1.09,0.27,0.27,,,0.55,1.91,1.09,0.55,0.82,3.01,0.27,0.55,11.486,12.162,11.486,11.486,17.014,28.125,64.583,64.583,20.199,33.775,90.728,90.728,13.971,31.25,88.235,89.706,4.779,9.926,24.265,24.265,11.149,19.932,35.124,22.109,27.152,39.474,40.667,93.421,10.603,12.162,13.306,13.929,12.606,19.809,47.669,48.305,21.926,46.516,94.262,94.262,14.719,29.762,89.177,89.61,4.977,11.921,33.333,33.565,12.786,21.979,29.197,28.347,35.714,39.858,42.566,93.725,1,0,0,0,0,0,0,Low,Below Average,Bench,Balanced,Emily Engstler,MIN,F,,stable,,stable,,stable,,stable,,stable,,stable,,stable,,stable,,stable,,stable,,stable,,stable,,stable,,stable,,stable,,stable,,stable,,stable,,stable,,stable,,stable,Portland Fire,277500.0,277500.0,Minimum / Training Camp / Draftee Band,,RFA,289133.0,245763.05,332502.94999999995,-0.0402340791262152,46.9,Risk,False,False,False,2025,True,declined,improved,Efficiency Decline,full,4,,81079.0,-44% below position average,196421.0,↑,330751.0,-53251.0,below comps,6.9,69,Good,8,10,2025,Regular Season,large,same-season regular season,26.351,16.49,0.72,0.27,0.149,0.037,-0.09,0.007,-1.042,0.007,0.568,1.0,0.12,-0.212,-0.157,-0.011,0.197,-1.042,0.113,0.004,-0.05,66.176,87.868,59.272,0.0,risk,"Current efficiency/usage mix (26.4 TS percentile, 16.49 usage) leaves less room for clean scaling.",1.0,positive,"Shot-quality support count = 2 across rim accuracy, team 3PT%, and assisted-creation deltas.",1.0,positive,"Shot-selection support count = 2 from rim+3 share, midrange control, and assisted 3-point profile.",0.5,mixed,Live-ball turnover differential is close to neutral at 0.7%.,1.0,positive,Role-concentration support = 3.0 with max shot-location share 31.0% and pace diff -1.04.,0.5,mixed,Defensive versatility support = 1.5 from steals/blocks percentiles and opponent shot-profile context.,not_available,Game-to-game variance is not available in the current refresh sources.,1.0,positive,Team-context support = 1.5 from pace portability and team shot-quality changes.,0.5,mixed,"Physicality support = 0.5 from rebound, steal, and block indicators.",not_available,Historical bench-to-starter maintenance comps are not validated in the current refresh workflow.
1631083,1611661322,Emily Engstler,Emily Engstler,1631083,WAS,27535.0,32,459.0,2.0,915.0,905,196.0,176.0,100.0,1820,38.0,56.0,8.0,12.0,8.0,15.0,9.0,37.0,2.0,5.0,11.0,20.0,1.0,3.0,2.0,6.0,16.0,37.0,2.0,2.0,7.0,8.0,49.0,98.0,27.0,57.0,18.0,197.0,908.0,11.0,20.0,3.0,5.0,5.0,36.0,9.0,24.0,9.0,14.0,3.0,48.0,68.0,30.0,81.0,,16.0,1.0,36.0,16.0,9.0,,19.0,28.0,47.0,24.0,4.0,10.0,4.0,5.0,122.0,21.0,20.0,30.0,46.0,8.0,84.0,44.0,128.0,5.0,19.0,15.0,4.0,14.0,1.0,6.0,8.0,1.0,8.0,1.0,1.0,22.0,3.0,4.0,26.0,49.0,,3.0,3.0,,27.0,3.0,3.0,1.0,22.0,4.0,,10.0,2.0,21.0,,24.0,14.0,161.0,48.0,196.0,5.0,2.0,1.0,17.0,,10.0,10.0,2.0,99.45,100.33,0.694,0.829,1.0,0.474,0.6,0.643,0.482,0.5,0.55,0.375,0.577,0.62,0.592,0.604,0.643,0.585,0.368,,0.092,0.054,0.162,,18.01,0.636,0.421,0.189,0.078,0.174,0.122,0.183,0.096,0.057,0.067,0.135,0.107,0.227,0.161,0.19,0.227,0.186,0.14,0.072,0.583,0.36,0.68,0.72,0.658,0.24,0.24,0.29,0.778,0.03,0.4,0.4,1.0,0.13,0.55,0.55,1.0,0.24,0.43,0.43,1.0,0.48,0.67,0.125,0.12,0.33,1.0,0.08,1.0,1.0,0.39,0.53,0.16,0.33,0.21,0.88,0.73,0.44,0.53,0.49,0.52,0.062,0.096,0.183,0.244,4.48,24.7,0.444,0.286,,0.138,0.214,3.0,,10.0,11.0,1.0,,2.0,0.143,3.0,1.0,2.0,,,,2024,emily engstler,WAS,F,6.16,1.53,3.06,0.84,1.78,0.56,1.47,0.59,0.88,0.75,0.12,0.31,0.12,0.16,1.38,2.62,4.0,0.59,0.47,0.12,0.75,0.66,0.09,0.69,0.44,0.25,0.19,0.25,1.53,0.84,0.69,1.19,1.75,0.28,1.16,0.06,0.16,0.34,0.62,0.5,1.16,1.12,0.34,0.62,1.5,0.28,0.75,17.17,4.27,8.54,2.35,4.97,1.57,4.1,1.66,2.44,2.09,0.35,0.87,0.35,0.44,3.83,7.32,11.15,1.66,1.31,0.35,2.09,1.83,0.26,1.92,1.22,0.7,0.52,0.7,4.27,2.35,1.92,3.31,4.88,0.78,3.22,0.17,0.44,0.96,1.74,1.39,3.22,3.14,0.96,1.74,4.18,0.78,2.09,10.82,2.69,5.38,1.48,3.13,0.99,2.58,1.04,1.54,1.32,0.22,0.55,0.22,0.27,2.42,4.62,7.03,1.04,0.82,0.22,1.32,1.15,0.16,1.21,0.77,0.44,0.33,0.44,2.69,1.48,1.21,2.09,3.08,0.49,2.03,0.11,0.27,0.6,1.1,0.88,2.03,1.98,0.6,1.1,2.64,0.49,1.32,51.689,50.676,68.919,68.243,56.944,58.333,78.472,79.167,57.616,57.947,86.093,84.768,46.691,46.324,65.441,64.706,82.353,83.088,90.441,90.441,89.865,90.541,94.215,49.66,39.073,60.526,36.667,32.237,50.312,48.649,71.518,71.31,48.941,46.398,64.619,63.771,67.623,68.955,89.754,89.549,47.944,43.723,67.532,67.532,83.565,84.838,91.435,91.204,89.605,92.292,95.864,62.029,47.959,61.562,37.067,27.733,1,1,0,0,0,1,0,Medium,Elite,Bench,Balanced,Emily Engstler,WAS,F,0.184,improved,1.5800000000000018,improved,-1.1099999999999994,declined,-14.72,improved,8.140000000000002,improved,5.08,improved,78.716,improved,11.921,improved,37.417,improved,32.72,improved,77.574,improved,0.02,improved,-0.007,stable,-0.0639999999999999,improved,-0.07,declined,,stable,-0.09,declined,0.1939999999999999,improved,0.0,stable,0.3700000000000001,stable,0.4399999999999977,stable,Portland Fire,277500.0,277500.0,Minimum / Training Camp / Draftee Band,,RFA,289133.0,245763.05,332502.94999999995,-0.0402340791262152,46.9,Risk,False,False,False,2025,True,declined,improved,Efficiency Decline,full,4,,81079.0,-44% below position average,196421.0,↑,330751.0,-53251.0,below comps,6.9,69,Good,8,10,2025,Regular Season,large,same-season regular season,26.351,16.49,0.72,0.27,0.149,0.037,-0.09,0.007,-1.042,0.007,0.568,1.0,0.12,-0.212,-0.157,-0.011,0.197,-1.042,0.113,0.004,-0.05,66.176,87.868,59.272,0.0,risk,"Current efficiency/usage mix (26.4 TS percentile, 16.49 usage) leaves less room for clean scaling.",1.0,positive,"Shot-quality support count = 2 across rim accuracy, team 3PT%, and assisted-creation deltas.",1.0,positive,"Shot-selection support count = 2 from rim+3 share, midrange control, and assisted 3-point profile.",0.5,mixed,Live-ball turnover differential is close to neutral at 0.7%.,1.0,positive,Role-concentration support = 3.0 with max shot-location share 31.0% and pace diff -1.04.,0.5,mixed,Defensive versatility support = 1.5 from steals/blocks percentiles and opponent shot-profile context.,not_available,Game-to-game variance is not available in the current refresh sources.,1.0,positive,Team-context support = 1.5 from pace portability and team shot-quality changes.,0.5,mixed,"Physicality support = 0.5 from rebound, steal, and block indicators.",not_available,Historical bench-to-starter maintenance comps are not validated in the current refresh workflow.
